item_id,image,Title,Genres,Year
2830,https://m.media-amazon.com/images/M/MV5BYTZmZWIzODktZjk4Ny00YTAwLTgwYTUtNGM2ZjMwY2E3YmNlXkEyXkFqcGdeQXVyMjM5MTg4MjQ@._V1_SX300.jpg,Cabaret Balkan (Bure Baruta),Drama,1998
183,https://m.media-amazon.com/images/M/MV5BNTJkYWU2MjQtMGI4Ny00MGZjLWIzN2QtZDFmYWFkNDQ2NzJhXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,Mute Witness,Thriller,1994
2488,https://m.media-amazon.com/images/M/MV5BZjM3ZTAzZDYtZmFjZS00YmQ1LWJlOWEtN2I4MDRmYzY5YmRlL2ltYWdlXkEyXkFqcGdeQXVyMjgyNjk3MzE@._V1_SX300.jpg,Peeping Tom,Drama Horror Thriller,1960
3188,https://m.media-amazon.com/images/M/MV5BMTI1NDE3OTY2MV5BMl5BanBnXkFtZTcwNzE2NDIyMQ@@._V1_SX300.jpg,"Life and Times of Hank Greenberg, The",Documentary,1998
3885,https://m.media-amazon.com/images/M/MV5BMjUyNzRhOWItMTViOS00NGQ0LTg0MjktOGQ0YWU2MmM3Mzc3XkEyXkFqcGdeQXVyNDQwMTQ5ODk@._V1_SX300.jpg,Love & Sex,Comedy Romance,2000
1631,https://m.media-amazon.com/images/M/MV5BY2Y4Mzc2ZjgtOTdmOC00MTY3LWJkMDUtY2VjNmEzZTU4MjFhXkEyXkFqcGdeQXVyNjMwMjk0MTQ@._V1_SX300.jpg,"Assignment, The",Thriller,1997
3379,https://m.media-amazon.com/images/M/MV5BMTMyNTIzMDEyMV5BMl5BanBnXkFtZTcwODQwOTc2NA@@._V1_SX300.jpg,On the Beach,Drama,1959
1232,https://m.media-amazon.com/images/M/MV5BMDgwODNmMGItMDcwYi00OWZjLTgyZjAtMGYwMmI4N2Q0NmJmXkEyXkFqcGdeQXVyNzY1MTU0Njk@._V1_SX300.jpg,Stalker,Mystery Sci-Fi,1979
2180,https://m.media-amazon.com/images/M/MV5BNTYwODI4NjcwOV5BMl5BanBnXkFtZTgwMzU0OTk5MTE@._V1_SX300.jpg,Torn Curtain,Thriller,1966
2630,https://m.media-amazon.com/images/M/MV5BM2NiYzM5YTgtMTNjNy00MzNkLTllY2ItMzEyODQ0OTRhNzZhXkEyXkFqcGdeQXVyMjgyNjk3MzE@._V1_SX300.jpg,Besieged (L' Assedio),Drama,1998
2512,https://m.media-amazon.com/images/M/MV5BYzg4NjIxNDktNGU5Yy00MjZhLWE0MzYtOTE1Yjg0NDg5YTZiXkEyXkFqcGdeQXVyMTIyNzY1NzM@._V1_SX300.jpg,"Ballad of Narayama, The (Narayama Bushiko)",Drama,1982
2864,https://m.media-amazon.com/images/M/MV5BNTRhNjNhYTMtZDIxNi00YjQ2LWE5YzctOGNiNWU5YTFhOTlhXkEyXkFqcGdeQXVyMTMxMTY0OTQ@._V1_SX300.jpg,Splendor,Comedy,1999
2351,https://m.media-amazon.com/images/M/MV5BZjllMDcyY2YtZDc5Zi00NDRlLThkZmItMTJhOWZmYjM0NmQyXkEyXkFqcGdeQXVyNTc1NDM0NDU@._V1_SX300.jpg,Nights of Cabiria (Le Notti di Cabiria),Drama,1957
3010,https://m.media-amazon.com/images/M/MV5BOTY5ZDkyOGYtNzI0Ny00NTk4LThkN2ItOTA4NzQwNTIxNzcyXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_SX300.jpg,Rosetta,Drama,1999
3075,https://m.media-amazon.com/images/M/MV5BZTU5ZThjNzAtNjc4NC00OTViLWIxYTYtODFmMTk5Y2NjZjZiL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX300.jpg,Repulsion,Thriller,1965
2440,https://m.media-amazon.com/images/M/MV5BMjY2MDNmYWEtNGMzNC00YjdlLTkxYTItNTk3Njk1YTBiNzk3XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,Another Day in Paradise,Drama,1998
2970,https://m.media-amazon.com/images/M/MV5BYjIzNTYxMTctZjAwNS00YzI3LWExMGMtMGQxNGM5ZTc1NzhlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,Fitzcarraldo,Adventure Drama,1982
3568,"https://m.media-amazon.com/images/M/MV5BMTQwOTM0ODMxNV5BMl5BanBnXkFtZTcwMzg3NTAwMQ@@._V1_UY268_CR1,0,182,268_AL_.jpg",Smiling Fish and Goat on Fire,Drama,1999
3241,https://m.media-amazon.com/images/M/MV5BMTI1NjUxODc3OV5BMl5BanBnXkFtZTcwODU2MDU1MQ@@._V1_SX300.jpg,"Cup, The (Phörpa)",Comedy,1999
680,https://m.media-amazon.com/images/M/MV5BMzk2MTlkM2EtNzNhYi00Y2YxLWIwODktNGQ0NDM2ZTgwODJiXkEyXkFqcGdeQXVyNjI5NTk0MzE@._V1_SX300.jpg,Alphaville,Sci-Fi,1965
1572,https://m.media-amazon.com/images/M/MV5BMGNhNjYxYmUtMGI5Zi00N2MxLTkzYTctYjEyNWQ1YTk4MTc0XkEyXkFqcGdeQXVyMDI2NDg0NQ@@._V1_SX300.jpg,Contempt (Le Mépris),Drama,1963
3047,https://m.media-amazon.com/images/M/MV5BZTYyMTRkZjMtMzBjZC00MGMwLWEwYzMtZDQzZWVmNjUwOThlXkEyXkFqcGdeQXVyMDYxMTUwNg@@._V1_SX300.jpg,Experience Preferred... But Not Essential,Drama,1982
3731,https://m.media-amazon.com/images/M/MV5BNzc3NDEyZmQtYjFjOS00M2VmLWJkYWMtN2YzNGQ1OWRiMDYxXkEyXkFqcGdeQXVyNDkzNTM2ODg@._V1_SX300.jpg,Cutter's Way,Drama Thriller,1981
3090,https://m.media-amazon.com/images/M/MV5BZmFlYzMxMTItODgyYy00ZjM2LTkzZGEtOGZmMTc0YzlmY2FlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,Matewan,Drama,1987
1132,https://m.media-amazon.com/images/M/MV5BNzA0OTJjMDItNmEwMC00ZDEzLWEwNmMtMmE2M2Q5YWIwOGE4XkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_SX300.jpg,Manon of the Spring (Manon des sources),Drama,1986
3235,https://m.media-amazon.com/images/M/MV5BZTkxMzQ1Y2EtNDNkOS00Y2Y2LTgwNjktMzQwY2MxNzAwYzMxXkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_SX300.jpg,Where the Buffalo Roam,Comedy,1980
2579,https://m.media-amazon.com/images/M/MV5BMWZmNzk5M2QtOTM3MC00ZTg1LWJlYWMtMGIxZWVjODUwNTEzXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX300.jpg,Following,Drama,1998
3038,https://m.media-amazon.com/images/M/MV5BNDRiZWE4MGEtNWI4MS00MjY1LTllNTQtNGFjZTY1MTcxZjY1XkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX300.jpg,"Face in the Crowd, A",Drama,1957
669,https://m.media-amazon.com/images/M/MV5BMjMyZDUxOWItZmFhNS00MWRjLWFmM2ItNTljMGIwZWU2MjIwXkEyXkFqcGdeQXVyMTA2ODMzMDU@._V1_SX300.jpg,Aparajito,Drama,1956
970,https://m.media-amazon.com/images/M/MV5BMjA2MDUyMzcxMl5BMl5BanBnXkFtZTgwOTQzNzYzMjE@._V1_SX300.jpg,Beat the Devil,Comedy Drama,1954
3559,https://m.media-amazon.com/images/M/MV5BZTg2NmZmM2EtYmFjMi00MGI5LTg3MjItMWEzYzk4ZDgyODA1XkEyXkFqcGdeQXVyMDI2NDg0NQ@@._V1_SX300.jpg,Limelight,Drama,1952
3547,https://m.media-amazon.com/images/M/MV5BMTg4NjYxNTE0MV5BMl5BanBnXkFtZTcwMDMwMzg4NA@@._V1_SX300.jpg,Prick Up Your Ears,Drama,1987
3281,https://m.media-amazon.com/images/M/MV5BMTI2NTAzMTQ5OV5BMl5BanBnXkFtZTcwNTgxNDkxMQ@@._V1_SX300.jpg,"Brandon Teena Story, The",Documentary,1998
2271,https://m.media-amazon.com/images/M/MV5BZDY1MGU5YTYtNzk3NC00MWE0LTljYjUtZDM2YzQyZmJkZDU4XkEyXkFqcGdeQXVyNjU0NTI0Nw@@._V1_SX300.jpg,Permanent Midnight,Drama,1998
2590,https://m.media-amazon.com/images/M/MV5BMTk1MDQ5NzI2M15BMl5BanBnXkFtZTcwNzE0MzEyMQ@@._V1_SX300.jpg,Hideous Kinky,Drama,1998
3127,https://m.media-amazon.com/images/M/MV5BOTRhYTVlZTQtM2IzYi00NWEyLThkNjMtMjM5ZTU1ZGMxMGYwXkEyXkFqcGdeQXVyMjUyNDk2ODc@._V1_SX300.jpg,Holy Smoke,Drama,1999
1044,https://m.media-amazon.com/images/M/MV5BMGJiYjFlZjItZWEyYS00NDk4LWJiZTctMDUzNmMzYmI5NDM5XkEyXkFqcGdeQXVyMTMxMTY0OTQ@._V1_SX300.jpg,Surviving Picasso,Drama,1996
3715,https://m.media-amazon.com/images/M/MV5BYzI2OTc4MmYtZTNmMS00NWY3LTg1NTMtMDc2OGRlNmEzNGEyXkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_SX300.jpg,Burglar,Comedy,1987
3041,https://m.media-amazon.com/images/M/MV5BYjg0OTc0YWYtOWM3NC00ZjBjLWIzNGQtZjhkYzg1ZGNhYzZhXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,Meatballs Part II,Comedy,1984
3391,https://m.media-amazon.com/images/M/MV5BN2EwMDJiNjEtNWIzZS00MDRlLTkwNTItNDllMDg1NDBiNjQ0XkEyXkFqcGdeQXVyMTA0MjU0Ng@@._V1_SX300.jpg,Who's That Girl?,Comedy,1987
3144,https://m.media-amazon.com/images/M/MV5BYzdiMWViOTQtNzQxNS00ZmNlLWEwNjMtYjY2NDcwNTljOGY5L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjE5MjUyOTM@._V1_SX300.jpg,"Glass Bottom Boat, The",Comedy Romance,1966
31,https://m.media-amazon.com/images/M/MV5BZjk2YjNkYTYtOTZkNy00ZmRkLWI5ODEtYzA4MTM3MzMyZjhlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,Dangerous Minds,Drama,1995
1825,"https://m.media-amazon.com/images/M/MV5BMTY0NDgwNzg4Ml5BMl5BanBnXkFtZTcwNzg3NTU0NA@@._V1_UX182_CR0,0,182,268_AL_.jpg","Player's Club, The",Action Drama,1998
2475,https://m.media-amazon.com/images/M/MV5BYjk2OGRlYTItMTIyMS00YWI3LWE3ZTktNmNkMTI5NGU1OWFhXkEyXkFqcGdeQXVyMTA0MjU0Ng@@._V1_SX300.jpg,52 Pick-Up,Action Mystery Thriller,1986
1323,https://m.media-amazon.com/images/M/MV5BZTU5Y2YwOGUtM2UwMi00NjZiLWJkMTYtZTI0YzdmYTRhZmRkXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,Amityville 3-D,Horror,1983
3449,https://m.media-amazon.com/images/M/MV5BMTdhMDliZTgtZjY5MS00ZTQwLTllNGUtNmNmMGJmZDkxNmY1XkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_SX300.jpg,"Good Mother, The",Drama,1988
2552,https://m.media-amazon.com/images/M/MV5BOWExMjI0ZDgtOGM1ZC00YjBmLWI0ZDEtNTAzN2RlZTVjMjIzXkEyXkFqcGdeQXVyMTQ2MjQyNDc@._V1_SX300.jpg,My Boyfriend's Back,Comedy,1993
1482,https://m.media-amazon.com/images/M/MV5BMTRlZGI1NzUtMWU4Yy00Y2RkLWFlMmQtOTE2YWNhMWEzY2Q5XkEyXkFqcGdeQXVyNjMwMjk0MTQ@._V1_SX300.jpg,"Van, The",Comedy Drama,1996
2610,https://m.media-amazon.com/images/M/MV5BNmJlZGMzY2EtZGFiMS00Y2U3LWEwYWItYjg4ODM4ZGM0NmY5XkEyXkFqcGdeQXVyMzQ0NTgwMTQ@._V1_SX300.jpg,Three Seasons,Drama,1999
483,https://m.media-amazon.com/images/M/MV5BZTIzOWU5NjItN2UwMi00Mzg5LWEzZTctNmU5NzgwZDY5YzRjXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,King of the Hill,Drama,1993
3128,https://m.media-amazon.com/images/M/MV5BMzg1Y2FkZjUtNWUyZC00MjVjLThjNjItOTE1NWExOWJmNjU1XkEyXkFqcGdeQXVyMjgyNjk3MzE@._V1_SX300.jpg,"Map of the World, A",Drama,1999
2493,https://m.media-amazon.com/images/M/MV5BZGM2OWQ1MDMtNWY2MS00YzhiLWE4ZTktOGFhZmI4ODdiZDlmXkEyXkFqcGdeQXVyNTM3MDMyMDQ@._V1_SX300.jpg,"Harmonists, The",Drama,1997
2994,https://m.media-amazon.com/images/M/MV5BNGEyNDRjM2QtY2VlYy00OWRhLWI4N2UtZTM4NDc0MGM0YzBkXkEyXkFqcGdeQXVyNjk1Njg5NTA@._V1_SX300.jpg,"City, The",Drama,1998
621,https://m.media-amazon.com/images/M/MV5BMTQ0NzE2MzA2NF5BMl5BanBnXkFtZTgwNDc3NTkwMzE@._V1_SX300.jpg,My Favorite Season,Drama,1993
388,"https://m.media-amazon.com/images/M/MV5BMTM0ODA1MzEwM15BMl5BanBnXkFtZTcwNjQ3ODYxMQ@@._V1_UY268_CR9,0,182,268_AL_.jpg",Boys Life,Drama,1995
1547,"https://m.media-amazon.com/images/M/MV5BYzAzNTNiZTItMGJkOC00OGZlLThjMmQtYWU4ZWQwZmE5YjQxXkEyXkFqcGdeQXVyNjMwMjk0MTQ@._V1_UY268_CR2,0,182,268_AL_.jpg",Shiloh,Children's Drama,1997
988,https://m.media-amazon.com/images/M/MV5BMTkxMzMxNzM2NF5BMl5BanBnXkFtZTYwMTY3NzU5._V1_SX300.jpg,Grace of My Heart,Comedy Drama,1996
613,https://m.media-amazon.com/images/M/MV5BMjU4NDU2MjUtMGVjMS00NTBmLWI3N2QtZTk3YzY3YjZhNjY4XkEyXkFqcGdeQXVyMTA0MjU0Ng@@._V1_SX300.jpg,Jane Eyre,Drama Romance,1996
369,https://m.media-amazon.com/images/M/MV5BNWUwMDdhZWMtOGZkYy00ZTg2LTgwNTktZDVhZDM1MmFhODI4XkEyXkFqcGdeQXVyMjA0MzYwMDY@._V1_SX300.jpg,Mrs. Parker and the Vicious Circle,Drama,1994
1397,https://m.media-amazon.com/images/M/MV5BYzRlZWU2NjktYzhkYS00YmFkLTlhMGYtNWZjZjE4Mzc0NWJjXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,Bastard Out of Carolina,Drama,1996
2711,https://m.media-amazon.com/images/M/MV5BMTI2NDk3MDc1M15BMl5BanBnXkFtZTcwOTUwMzgxMQ@@._V1_SX300.jpg,My Life So Far,Drama,1999
1399,https://m.media-amazon.com/images/M/MV5BOTk0ZDk3YWItZDZlOC00Y2FiLTgxNzYtODZmYzdkYWVmNmRiXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,Marvin's Room,Drama,1996
57,https://m.media-amazon.com/images/M/MV5BMjVlYTQ4NjgtZWQxMS00ZmQ0LTg4M2QtOGE0ZmJiNDhkMzI4XkEyXkFqcGdeQXVyNTIzOTk5ODM@._V1_SX300.jpg,Home for the Holidays,Drama,1995
2479,https://m.media-amazon.com/images/M/MV5BZjYyZDI5MDUtMjBlMy00ZTU3LWE1NDMtY2Q1ZDU1N2E2Nzc0XkEyXkFqcGdeQXVyMTMxMTY0OTQ@._V1_SX300.jpg,Gloria,Drama Thriller,1999
1811,https://m.media-amazon.com/images/M/MV5BMTY2MWRlMzYtYzIzMy00NjBkLWEwYmQtYjFlN2NmNGIxNzE2XkEyXkFqcGdeQXVyMTQ3Njg3MQ@@._V1_SX300.jpg,"Niagara, Niagara",Drama,1997
2963,https://m.media-amazon.com/images/M/MV5BMTU2NTcxMzA2OV5BMl5BanBnXkFtZTYwMjM2OTY4._V1_SX300.jpg,Joe the King,Crime Drama,1999
573,https://m.media-amazon.com/images/M/MV5BZDg3NzJlYTgtMGUyNC00MDNkLThkYmEtZWYzMTQ0MjgyMTA5XkEyXkFqcGdeQXVyMzIzNDU1NTY@._V1_SX300.jpg,"Ciao, Professore! (Io speriamo che me la cavo )",Drama,1993
2276,https://m.media-amazon.com/images/M/MV5BYTVjNmI3NTMtMWRlOS00Y2Q3LTkyMjMtOTBkY2U4MWE1NzEzXkEyXkFqcGdeQXVyMTA0MjU0Ng@@._V1_SX300.jpg,"Soldier's Daughter Never Cries, A",Drama,1998
3008,https://m.media-amazon.com/images/M/MV5BNWU0NDE5NzAtM2FjNC00NzRhLWFlOTItOWUzYjZkNzViOTZhXkEyXkFqcGdeQXVyNTM0NTU5Mg@@._V1_SX300.jpg,Last Night,Thriller,1998
685,https://m.media-amazon.com/images/M/MV5BMjU0YjM4NzktNDJlZi00ZmNjLWI1MWQtOTIxMDI4NWY0NGYwXkEyXkFqcGdeQXVyMTA0MjU0Ng@@._V1_SX300.jpg,It's My Party,Drama,1995
3711,https://m.media-amazon.com/images/M/MV5BMjRkMmViN2EtOGQ3NS00ZGU0LWE2ZGMtYTEyNmE4OWQxMGE0XkEyXkFqcGdeQXVyNjMwMjk0MTQ@._V1_SX300.jpg,Sarafina!,Drama,1992
1725,https://m.media-amazon.com/images/M/MV5BMTM0MDE3NzcyOF5BMl5BanBnXkFtZTcwNDc5ODUyMQ@@._V1_SX300.jpg,"Education of Little Tree, The",Drama,1997
301,https://m.media-amazon.com/images/M/MV5BY2M2NGIzYzktYjQ3ZS00YjZkLWJjOTQtYWE0YWRhY2RmZmU3XkEyXkFqcGdeQXVyMTMxMTY0OTQ@._V1_SX300.jpg,Picture Bride,Drama Romance,1995
3839,https://m.media-amazon.com/images/M/MV5BNzlmODU1ODMtMzJlMy00YzRlLWJmMjAtYmFmZWY1NTFlNDhjXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,Phantasm IV: Oblivion,Horror,1998
409,https://m.media-amazon.com/images/M/MV5BNDE5M2I4OWEtZDUyMS00ODYwLTkxNWYtZmNlNjEzOWRlYjc0XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,Above the Rim,Drama,1994
761,https://m.media-amazon.com/images/M/MV5BMGE3MjRhZjUtZGQ0My00ZGM4LWI4YmMtMDYwM2ZjYTQ1ZWNkL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,"Phantom, The",Adventure,1996
547,https://m.media-amazon.com/images/M/MV5BMmJiMGI5NzktNzM5Mi00YzI3LWI4NTMtYmU1ZmViMzQ2ZGVkXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,Surviving the Game,Action Adventure Thriller,1994
3810,https://m.media-amazon.com/images/M/MV5BODIzZDU3MjQtNDAzOS00MjU1LWIwMmUtNjJlZDM1MTI4YmM2XkEyXkFqcGdeQXVyNjU0NTI0Nw@@._V1_SX300.jpg,White Sands,Drama Thriller,1992
2614,https://m.media-amazon.com/images/M/MV5BNjBkZTI0MjQtZmMzYi00ZTI0LTg0NzEtZGI0M2YxMGRmZWZkXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,Chopping Mall (a.k.a. Killbots),Action Horror Sci-Fi,1986
504,https://m.media-amazon.com/images/M/MV5BNzQ3ODA1ODc4N15BMl5BanBnXkFtZTgwMDI4MzgxMTE@._V1_SX300.jpg,No Escape,Action Sci-Fi,1994
1626,https://m.media-amazon.com/images/M/MV5BMDYwYWVhOTEtOTQ2ZC00ZTU4LWJjZmQtY2QzNThjZGIyNjQ3XkEyXkFqcGdeQXVyNjQ2MjQ5NzM@._V1_SX300.jpg,Fire Down Below,Action Drama Thriller,1997
3886,https://m.media-amazon.com/images/M/MV5BMTIxOTkyMTkyM15BMl5BanBnXkFtZTYwNjM0MDk5._V1_SX300.jpg,Steal This Movie!,Drama,2000
2894,https://m.media-amazon.com/images/M/MV5BNjY4NDgwNTI5MV5BMl5BanBnXkFtZTcwMDI1NTcxMQ@@._V1_SX300.jpg,Romance,Drama Romance,1999
3909,https://m.media-amazon.com/images/M/MV5BODc2NDA5YTQtY2ViZi00OTk4LTlmMTgtYjM2YjljOTY5ZmYwXkEyXkFqcGdeQXVyNDE5MTU2MDE@._V1_SX300.jpg,Woman on Top,Comedy Romance,2000
137,https://m.media-amazon.com/images/M/MV5BMjY3MjczMjQwMV5BMl5BanBnXkFtZTcwNDM3OTEzMQ@@._V1_SX300.jpg,Man of the Year,Documentary,1995
747,https://m.media-amazon.com/images/M/MV5BNThjNWEwNGEtN2I5My00MTlmLWI2NjQtYTkxMTUwYTI3MDUxXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,"Stupids, The",Comedy,1996
2425,https://m.media-amazon.com/images/M/MV5BZjk5OGYxYjAtY2JjNy00YjY5LWFlYWEtMzIxNzc1NzZlMzg2XkEyXkFqcGdeQXVyNDIzMzcwNjc@._V1_SX300.jpg,"General, The",Crime,1998
525,https://m.media-amazon.com/images/M/MV5BMTQxOTQ1NzYzOV5BMl5BanBnXkFtZTcwOTM3NjYxNA@@._V1_SX300.jpg,"Saint of Fort Washington, The",Drama,1993
488,https://m.media-amazon.com/images/M/MV5BODhhMGEwOGEtNDJjMi00OWQ1LThlZjItNTk3Y2IzZThlNjdkXkEyXkFqcGdeQXVyMTA0MjU0Ng@@._V1_SX300.jpg,M. Butterfly,Drama,1993
1844,https://m.media-amazon.com/images/M/MV5BN2EwNDI5NjctZmMyNS00NzFlLTlkN2ItMzAwY2I0YTdkMzdjXkEyXkFqcGdeQXVyMTA0MjU0Ng@@._V1_SX300.jpg,Live Flesh,Drama,1997
3181,https://m.media-amazon.com/images/M/MV5BOTE0ZWY5N2UtZTlmMy00NGIwLTg4MGItMzkzYTY5OTYyOWIyXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,Titus,Drama,1999
2768,https://m.media-amazon.com/images/M/MV5BNGRiMzZjZjctYWY0Ny00Zjg1LThkYzktODcxOGQwNmYzYzNjXkEyXkFqcGdeQXVyNjU0NTI0Nw@@._V1_SX300.jpg,Stiff Upper Lips,Comedy,1998
725,https://m.media-amazon.com/images/M/MV5BZmQ0NGE0MGUtZTNjMi00N2EyLThkMDUtZDg0NzIzNmUxNzc5XkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_SX300.jpg,"Great White Hype, The",Comedy,1996
2305,https://m.media-amazon.com/images/M/MV5BMTA3MDE4Njk4MDheQTJeQWpwZ15BbWU3MDY3NDcwMjE@._V1_SX300.jpg,Slam,Drama,1998
1105,"https://m.media-amazon.com/images/M/MV5BYWU1MWU5ZDUtNjJlNS00Y2MwLThmNjAtNTAwNjM1NDAwYTY5XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg",Children of the Corn IV: The Gathering,Horror,1996
767,https://m.media-amazon.com/images/M/MV5BNGMwOGZjMTgtZWViZC00YWIxLWI3M2QtZjQ0ZDU5NDdmMjYwXkEyXkFqcGdeQXVyMTA0MjU0Ng@@._V1_SX300.jpg,"Grass Harp, The",Drama,1995
3459,https://m.media-amazon.com/images/M/MV5BOGZlN2UwYmUtMmRmMy00NzY5LTgyYjItNTk5NjQwZWM3MzJkXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,Gothic,Drama Horror,1986
3796,"https://m.media-amazon.com/images/M/MV5BNWVjY2E0YjktOWYyOC00YWY4LWE5NDQtZjNhMDgwM2JiZTM1XkEyXkFqcGdeQXVyNjU0NTI0Nw@@._V1_UX182_CR0,0,182,268_AL_.jpg","Wisdom of Crocodiles, The (a.k.a. Immortality)",Romance Thriller,2000
635,https://m.media-amazon.com/images/M/MV5BMjE1MjI1MTkwNl5BMl5BanBnXkFtZTYwNjcwNDU5._V1_SX300.jpg,"Family Thing, A",Comedy Drama,1996
3031,https://m.media-amazon.com/images/M/MV5BMWJiMDZkOGItOWM4Mi00MWQzLWEwMWYtMzA1YzRlNjljZGY4XkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_SX300.jpg,Repossessed,Comedy,1990
1503,https://m.media-amazon.com/images/M/MV5BMWQyOTZhYmUtZTE3NC00MTg5LWE3YzAtNjI0YmFlOWYwZGM1XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,8 Heads in a Duffel Bag,Comedy,1997
1867,https://m.media-amazon.com/images/M/MV5BMTQ5OTQ0NDI2MF5BMl5BanBnXkFtZTcwNTM2MzQyMQ@@._V1_SX300.jpg,Tarzan and the Lost City,Action Adventure,1998
3867,https://m.media-amazon.com/images/M/MV5BMTcxMzY1MTc1NV5BMl5BanBnXkFtZTcwOTY2OTQyMQ@@._V1_SX300.jpg,All the Rage (a.k.a. It's the Rage),Drama,1999
495,https://m.media-amazon.com/images/M/MV5BYWZmOWU0ZTktYTRjOC00ZmMwLTk5ZTQtNDM0Y2VhOWM4M2NjXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX300.jpg,In the Realm of the Senses (Ai no corrida),Drama,1976
2483,https://m.media-amazon.com/images/M/MV5BZWRhMWI2NWUtMTQxNC00MzNmLTk4NWEtMDc3ZDBjNjdkODhkXkEyXkFqcGdeQXVyMTA0MjU0Ng@@._V1_SX300.jpg,"Day of the Beast, The (El Día de la bestia)",Comedy Horror Thriller,1995
3158,https://m.media-amazon.com/images/M/MV5BNjc4MDA0MTY1MF5BMl5BanBnXkFtZTYwOTM4MTY5._V1_SX300.jpg,"Emperor and the Assassin, The (Jing ke ci qin wang)",Drama,1999
2844,https://m.media-amazon.com/images/M/MV5BNjMyN2E0MWQtYTkyMi00OGQ4LWFiYTctMWRiZjEyOTMwZjE2XkEyXkFqcGdeQXVyNjU0NTI0Nw@@._V1_SX300.jpg,"Minus Man, The",Drama Mystery,1999
3902,https://m.media-amazon.com/images/M/MV5BMjBlNGY2MWEtMGJiNi00YTMzLTk0NjEtN2ZmNzYyMGMyZDU5XkEyXkFqcGdeQXVyMTA0MjU0Ng@@._V1_SX300.jpg,Goya in Bordeaux (Goya en Bodeos),Drama,1999
1058,https://m.media-amazon.com/images/M/MV5BYTU5OWY2NmYtNWYwNC00NDkzLWE2ZGQtYzNmNWZiOThiNDkxXkEyXkFqcGdeQXVyODYwNDU2NDQ@._V1_SX300.jpg,Bitter Sugar (Azucar Amargo),Drama,1996
80,https://m.media-amazon.com/images/M/MV5BN2QzOTY0MjAtMDQ4MC00MTQ3LWIxM2UtZjc5MzkxYjRhZjdjXkEyXkFqcGdeQXVyNjkxOTM4ODY@._V1_SX300.jpg,"White Balloon, The (Badkonake Sefid )",Drama,1995
2624,https://m.media-amazon.com/images/M/MV5BYTRiYmMxYmUtZDIxMC00OWFiLTkxNTQtNzMyMGU4ZWYwZGEwXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_SX300.jpg,After Life,Drama,1998
3532,"https://m.media-amazon.com/images/M/MV5BODg0ODAzNTItM2M4ZC00NGYxLWIzMmMtNzFiMWIzYWU2YWJiXkEyXkFqcGdeQXVyMzg1ODEwNQ@@._V1_UY268_CR8,0,182,268_AL_.jpg",Freedom for Us (À nous la liberté ),Comedy,1931
2585,"https://m.media-amazon.com/images/M/MV5BNTM0Nzc0NTAtMzA1Yy00NjczLTk5YzEtYjdiOTRmZjcyYTMzL2ltYWdlXkEyXkFqcGdeQXVyMjgyNjk3MzE@._V1_UY268_CR1,0,182,268_AL_.jpg","Lovers of the Arctic Circle, The (Los Amantes del Círculo Polar)",Drama Romance,1998
